"TradingDay","OrderLocalID","OrderSysID","FrontID","SessionID","OrderRef","InvestorID","BusinessUnitID","MarketID","ShareholderID","AccountID","CurrencyID","ExchangeID","SecurityID","OrderPriceType","TimeCondition","VolumeCondition","MinVolume","Direction","Price","VolumeTotalOriginal","VolumeTraded","VolumeCanceled","OrderSysStatus","OrderStatus","OrderSubmitStatus","ExchErrorMsg","ErrorID","BranchID","PbuID","OperatorID","InsertDate","InsertTime","CancelTime","ActiveTraderID","ActiveUserID","UserProductInfo","OuterIPAddress","MacAddress","RequestID","CombOffsetFlag","CombHedgeFlag","TradingCodeClass","TransfereePbuID","SpecialBizFlag","UserForceClose","LotType","ForceCloseReason","TerminalInfo","HDSerial","BInfo","SInfo","IInfo","InsertMillisec","Operway","DepartmentID","ProperCtrlBusinessType","ProperCtrlPassFlag","CondCheck","RecordNumber","IsCacheOrder","Turnover","ExchVolume","MeasureIndex","RtnFloatInfo","RtnIntInfo","Mobile","InnerIPAddress","OrderType","TraderOfferID","GTDate"
"20200604","B400000001","12002B400000001","1","-784400380","000000000001","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002873","2","3","1","0","1","19.3200000000@52b81e85eb513340","1200","0","1200","4","5","3","","0","B4","395917","320000074162","20200604","09:24:58","09:30:00","395917","320000074162","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","5","","","a","","0","0","","","EasyStrategy","","SellAuction","","0","634","","3200","","","","0","0","0.0000000000@0000000000000000","1200","8","285064.2503529000@b7825c0021661141","4300","","10.224.78.39","0","1",""
"20200604","B400000002","12002B400000002","1","-784400380","000000000002","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300225","2","3","1","0","1","6.3900000000@8fc2f5285c8f1940","3700","3700","0","3","0","3","","0","B4","395917","320000074162","20200604","09:24:58","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","7","","","a","","0","0","","","EasyStrategy","","SellAuction","","0","634","","3200","","","","0","0","23865.0000000000@00000000404ed740","3700","18","257698.8842439000@4077ee1217750f41","8800","","10.224.78.39","0","1",""
"20200604","B400000003","12002B400000003","1","-784400380","000000000003","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.4300000000@ae47e17a146e3340","1400","1400","0","3","0","3","","0","B4","395917","320000074162","20200604","09:24:58","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","8","","","a","","0","0","","","EasyStrategy","","SellAuction","","0","634","","3200","","","","0","0","27300.0000000000@0000000000a9da40","1400","22","284998.7481513000@d75f1bfe1a651141","3300","","10.224.78.39","0","1",""
"20200604","B400000004","12002B400000004","1","-784400380","000000000004","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002095","2","3","1","0","1","22.7600000000@c3f5285c8fc23640","1200","1200","0","3","0","3","","0","B4","395917","320000074162","20200604","09:24:58","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","9","","","a","","0","0","","","EasyStrategy","","SellAuction","","0","634","","3200","","","","0","0","27468.0000000000@0000000000d3da40","1200","27","233834.1925353000@85f24f8a518b0c41","2800","","10.224.78.39","0","1",""
"20200604","B400000005","12002B400000005","1","-784400380","000000000005","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","000721","2","3","1","0","1","4.7900000000@295c8fc2f5281340","1300","1300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:24:58","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","12","","","a","","0","0","","","EasyStrategy","","SellAuction","","0","634","","3200","","","","0","0","6552.0000000000@000000000098b940","1300","30","206366.4091725000@4e3bfc45f3300941","3200","","10.224.78.39","0","1",""
"20200604","B400000006","12002B400000006","1","-784400380","000000000006","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","29.9800000000@7b14ae47e1fa3d40","800","0","800","4","5","3","","0","B4","395917","320000074162","20200604","09:24:58","09:30:00","395917","320000074162","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","13","","","a","","0","0","","","EasyStrategy","","SellAuction","","0","634","","3200","","","","0","0","0.0000000000@0000000000000000","800","31","285032.0547320999@0db10b38a0651141","2900","","10.224.78.39","0","1",""
"20200604","B400000011","12002B400000011","1","-784400380","000000000007","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300225","2","3","1","0","1","6.3600000000@713d0ad7a3701940","7000","7000","0","3","0","3","","0","B4","395917","320000074162","20200604","09:30:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","39","","","a","","0","0","","","EasyStrategy","","Sell_UpDown","twapsell","0","289","","3200","","","","0","0","44590.0000000000@00000000c0c5e540","7000","50","329592.3282198999@a0e01850e11d1441","1800","","10.224.78.39","0","1",""
"20200604","B400000012","12002B400000012","1","-784400380","000000000008","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002095","2","3","1","0","1","22.6900000000@713d0ad7a3b03640","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:30:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","43","","","a","","0","0","","","EasyStrategy","","Sell_UpDown","twapsell","0","389","","3200","","","","0","0","24970.0000000000@000000008062d840","1100","53","354527.6523808999@16bd099c7ea31541","1700","","10.224.78.39","0","1",""
"20200604","B400000013","12002B400000013","1","-784400380","000000000009","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002095","2","3","1","0","1","22.6900000000@713d0ad7a3b03640","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:30:22","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","47","","","a","","0","0","","","EasyStrategy","","Sell_UpDown","twapsell","0","297","","3200","","","","0","0","24970.0000000000@000000008062d840","1100","65","379462.9765418998@8c99fae71b291741","600","","10.224.78.39","0","1",""
"20200604","B400000014","12002B400000014","1","-784400380","00000000010","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002095","2","3","1","0","1","22.6600000000@295c8fc2f5a83640","500","500","0","3","0","3","","0","B4","395917","320000074162","20200604","09:30:24","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","51","","","a","","0","0","","","EasyStrategy","","Sell_UpDown","twapsell","0","303","","3200","","","","0","0","11340.0000000000@000000000026c640","500","81","390786.6365418998@c9a3d18b0ada1741","100","","10.224.78.39","0","1",""
"20200604","B400000015","12002B400000015","1","-784400380","00000000011","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300225","2","3","1","0","1","6.3300000000@52b81e85eb511940","1800","1800","0","3","0","3","","0","B4","395917","320000074162","20200604","09:30:40","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","55","","","a","","0","0","","","EasyStrategy","","Sell_UpDown","twapsell","0","296","","3200","","","","0","0","11412.0000000000@00000000004ac640","1800","140","402182.2245418999@d24feee5188c1841","0","","10.224.78.39","0","1",""
"20200604","B400000016","12002B400000016","1","-784400380","00000000012","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1000000000@3333333333332240","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:00","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","60","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","295","","3200","","","","0","0","10021.0000000000@000000008092c340","1100","186","412188.2035418999@ad496dd070281941","9000","","10.224.78.39","0","1",""
"20200604","B400000017","12002B400000017","1","-784400380","00000000013","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","000721","2","3","1","0","1","5.1000000000@6666666666661440","700","700","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:00","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","64","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","295","","3200","","","","0","0","3570.0000000000@ffffffffffe3ab40","700","190","415749.6335418998@3235bf8816601941","2500","","10.224.78.39","0","1",""
"20200604","B400000018","12002B400000018","1","-784400380","00000000014","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002873","2","3","1","0","1","19.2100000000@f6285c8fc2353340","400","400","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:00","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","68","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","495","","3200","","","","0","0","7688.0000000000@000000000008be40","400","195","423424.9455418999@c4223cc803d81941","3900","","10.224.78.39","0","1",""
"20200604","B400000019","12002B400000019","1","-784400380","00000000015","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","28.1900000000@713d0ad7a3303c40","600","0","600","4","5","3","","0","B4","395917","320000074162","20200604","09:31:00","09:31:23","395917","320000074162","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","74","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","698","","3200","","","","0","0","0.0000000000@0000000000000000","600","200","607884.8867626996@b4c205c6198d2241","1400","","10.224.78.39","0","1",""
"20200604","B400000020","12002B400000020","1","-784400380","00000000016","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.8600000000@5c8fc2f528dc3340","400","400","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:05","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","77","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","317","","3200","","","","0","0","7944.0000000000@000000000008bf40","400","212","431332.5130700999@8e3f620d92531a41","2900","","10.224.78.39","0","1",""
"20200604","B400000021","12002B400000021","1","-784400380","00000000017","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1300000000@c3f5285c8f422240","400","400","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:05","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","81","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","317","","3200","","","","0","0","3652.0000000000@010000000088ac40","400","217","434975.8610700999@3a5cbc717f8c1a41","8600","","10.224.78.39","0","1",""
"20200604","B400000022","12002B400000022","1","-784400380","00000000018","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","000721","2","3","1","0","1","5.1000000000@6666666666661440","700","700","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:05","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","86","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","317","","3200","","","","0","0","3577.0000000000@0000000000f2ab40","700","223","438544.2840700999@b345e32241c41a41","1800","","10.224.78.39","0","1",""
"20200604","B400000023","12002B400000023","1","-784400380","00000000019","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002873","2","3","1","0","1","19.2600000000@c3f5285c8f423340","1000","1000","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:05","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","90","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","418","","3200","","","","0","0","19260.0000000000@0000000000cfd240","1000","225","457777.5377080999@bff39c26c6f01b41","2900","","10.224.78.39","0","1",""
"20200604","B400000024","12002B400000024","1","-784400380","00000000020","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","28.1200000000@1f85eb51b81e3c40","200","200","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:05","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","95","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","720","","3200","","","","0","0","5624.0000000000@0000000000f8b540","200","229","463390.9137080999@9c18a3a77b481c41","2100","","10.224.78.39","0","1",""
"20200604","B400000025","12002B400000025","1","-784400380","00000000021","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.8600000000@5c8fc2f528dc3340","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:10","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","99","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","249","","3200","","","","0","0","5958.0000000000@000000000046b740","300","253","469337.9557080999@e624a5d267a51c41","2600","","10.224.78.39","0","1",""
"20200604","B400000026","12002B400000026","1","-784400380","00000000022","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1100000000@b81e85eb51382240","600","600","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:10","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","103","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","249","","3200","","","","0","0","5466.0000000000@00000000005ab540","600","257","474793.4897080999@460a76f5a5fa1c41","8000","","10.224.78.39","0","1",""
"20200604","B400000027","12002B400000027","1","-784400380","00000000023","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","000721","2","3","1","0","1","5.0700000000@48e17a14ae471440","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:10","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","107","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","349","","3200","","","","0","0","1523.0000000000@0000000000cc9740","300","266","476309.9667080999@67bae8dd57121d41","1500","","10.224.78.39","0","1",""
"20200604","B400000028","12002B400000028","1","-784400380","00000000024","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002873","2","3","1","0","1","19.2600000000@c3f5285c8f423340","1000","1000","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:10","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","112","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","449","","3200","","","","0","0","19300.0000000000@0000000000d9d240","1000","268","495583.1647980999@46d5c0a87c3f1e41","1900","","10.224.78.39","0","1",""
"20200604","B400000029","12002B400000029","1","-784400380","00000000025","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","28.0900000000@d7a3703d0a173c40","600","600","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:10","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","116","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","750","","3200","","","","0","0","16860.0000000000@000000000077d040","600","275","512419.7513160999@f80159018f461f41","1500","","10.224.78.39","0","1",""
"20200604","B400000030","12002B400000030","1","-784400380","00000000026","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.8900000000@a4703d0ad7e33340","200","200","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:15","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","120","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","279","","3200","","","","0","0","3982.0000000000@00000000001caf40","200","292","516392.7693160999@8599c713a3841f41","2400","","10.224.78.39","0","1",""
"20200604","B400000031","12002B400000031","1","-784400380","00000000027","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.0900000000@ae47e17a142e2240","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:15","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","124","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","279","","3200","","","","0","0","10010.0000000000@00000000008dc340","1100","294","526387.7593160998@7014c58467102041","6900","","10.224.78.39","0","1",""
"20200604","B400000032","12002B400000032","1","-784400380","00000000028","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","000721","2","3","1","0","1","5.1300000000@85eb51b81e851440","700","700","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:15","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","129","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","279","","3200","","","","0","0","3598.0000000000@00000000001cac40","700","301","529977.1613160998@1a069852722c2041","800","","10.224.78.39","0","1",""
"20200604","B400000033","12002B400000033","1","-784400380","00000000029","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002873","2","3","1","0","1","19.2400000000@3d0ad7a3703d3340","1000","1000","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:15","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","133","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","480","","3200","","","","0","0","19250.0000000000@0000000080ccd240","1000","304","549200.4288410997@850f91dba0c22041","900","","10.224.78.39","0","1",""
"20200604","B400000034","12002B400000034","1","-784400380","00000000030","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","28.0900000000@d7a3703d0a173c40","100","100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:15","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","137","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","681","","3200","","","","0","0","2811.0000000000@0000000000f6a540","100","306","552003.6178410997@2bab553c87d82041","1400","","10.224.78.39","0","1",""
"20200604","B400000035","12002B400000035","1","-784400380","00000000031","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.8400000000@d7a3703d0ad73340","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","141","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","300","","3200","","","","0","0","5955.0000000000@000000000043b740","300","326","557947.6628410997@9be85f53f7062141","2100","","10.224.78.39","0","1",""
"20200604","B400000036","12002B400000036","1","-784400380","00000000032","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.0900000000@ae47e17a142e2240","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","145","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","300","","3200","","","","0","0","10010.0000000000@00000000008dc340","1100","330","567942.6528410997@4930414e0d552141","5800","","10.224.78.39","0","1",""
"20200604","B400000037","12002B400000037","1","-784400380","00000000033","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","000721","2","3","1","0","1","5.1400000000@8fc2f5285c8f1440","700","700","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","149","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","300","","3200","","","","0","0","3605.0000000000@00000000002aac40","700","333","571539.0478410997@eda07e1826712141","100","","10.224.78.39","0","1",""
"20200604","B400000038","12002B400000038","1","-784400380","00000000034","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002095","2","3","1","0","1","22.3000000000@cdcccccccc4c3640","100","100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","154","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","401","","3200","","","","0","0","2231.0000000000@00000000006ea140","100","338","573762.8168410996@22ff38a285822141","0","","10.224.78.39","0","1",""
"20200604","B400000039","12002B400000039","1","-784400380","00000000035","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002873","2","3","1","0","1","19.2400000000@3d0ad7a3703d3340","900","900","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","158","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","501","","3200","","","","0","0","17334.0000000000@0000000080edd040","900","339","591072.7451152996@a7c07f7dc1092241","0","","10.224.78.39","0","1",""
"20200604","B400000040","12002B400000040","1","-784400380","00000000036","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","28.0200000000@85eb51b81e053c40","600","600","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:20","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","162","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","703","","3200","","","","0","0","16812.0000000000@00000000006bd040","600","343","607861.3982908996@e8c8eccbea8c2241","800","","10.224.78.39","0","1",""
"20200604","B400000042","12002B400000042","1","-784400380","00000000037","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.8300000000@14ae47e17ad43340","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:25","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","168","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","233","","3200","","","","0","0","5949.0000000000@ffffffffff3cb740","300","365","613822.9377626996@bc6e22e07dbb2241","1800","","10.224.78.39","0","1",""
"20200604","B400000043","12002B400000043","1","-784400380","00000000038","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1100000000@b81e85eb51382240","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:25","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","173","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","333","","3200","","","","0","0","10021.0000000000@000000008092c340","1100","370","623828.9167626996@aaeb61d5a9092341","4700","","10.224.78.39","0","1",""
"20200604","B400000044","12002B400000044","1","-784400380","00000000039","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","000721","2","3","1","0","1","5.1500000000@9a99999999991440","100","100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:25","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","178","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","333","","3200","","","","0","0","516.0000000000@0000000000208040","100","375","624339.4007626995@c0c430cda60d2341","0","","10.224.78.39","0","1",""
"20200604","B400000045","12002B400000045","1","-784400380","00000000040","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","28.0300000000@48e17a14ae073c40","200","200","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:25","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","182","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","735","","3200","","","","0","0","5610.0000000000@0000000000eab540","200","378","629938.7907626996@3bd9de9465392341","1200","","10.224.78.39","0","1",""
"20200604","B400000046","12002B400000046","1","-784400380","00000000041","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.7900000000@0ad7a3703dca3340","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:30","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","187","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","265","","3200","","","","0","0","5940.0000000000@000000000034b740","300","393","635867.8507626995@262b97b3b7672341","1500","","10.224.78.39","0","1",""
"20200604","B400000047","12002B400000047","1","-784400380","00000000042","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1000000000@3333333333332240","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:30","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","192","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","265","","3200","","","","0","0","10021.0000000000@000000008092c340","1100","400","645873.8297626994@13a8d6a8e3b52341","3600","","10.224.78.39","0","1",""
"20200604","B400000048","12002B400000048","1","-784400380","00000000043","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","27.9800000000@7b14ae47e1fa3b40","100","100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:30","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","197","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","670","","3200","","","","0","0","2803.0000000000@0000000000e6a540","100","403","648669.0267626995@2ed7b30dbacb2341","1100","","10.224.78.39","0","1",""
"20200604","B400000049","12002B400000049","1","-784400380","00000000044","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.7300000000@7b14ae47e1ba3340","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:35","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","201","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","298","","3200","","","","0","0","5922.0000000000@ffffffffff21b740","300","413","654580.1047626995@e074a335e8f92341","1200","","10.224.78.39","0","1",""
"20200604","B400000050","12002B400000050","1","-784400380","00000000045","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1100000000@b81e85eb51382240","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:35","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","205","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","298","","3200","","","","0","0","10032.0000000000@000000000098c340","1100","417","664597.0727626996@0e2741252a482441","2500","","10.224.78.39","0","1",""
"20200604","B400000051","12002B400000051","1","-784400380","00000000046","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","002864","2","3","1","0","1","27.8900000000@a4703d0ad7e33b40","500","500","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:35","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","209","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","700","","3200","","","","0","0","13950.0000000000@00000000003fcb40","500","420","678527.7003976995@fb869a66ffb42441","600","","10.224.78.39","0","1",""
"20200604","B400000052","12002B400000052","1","-784400380","00000000047","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.7300000000@7b14ae47e1ba3340","100","100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:40","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","213","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","225","","3200","","","","0","0","1977.0000000000@0000000000e49e40","100","432","680497.7233976995@eb2e617263c42441","1100","","10.224.78.39","0","1",""
"20200604","B400000053","12002B400000053","1","-784400380","00000000048","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1000000000@3333333333332240","1100","1100","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:40","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","217","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","325","","3200","","","","0","0","10021.0000000000@000000008092c340","1100","438","690503.7023976995@d8aba0678f122541","1400","","10.224.78.39","0","1",""
"20200604","B400000054","12002B400000054","1","-784400380","00000000049","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.7000000000@3333333333b33340","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:45","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","221","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","247","","3200","","","","0","0","5931.0000000000@00000000002bb740","300","456","696423.7713976995@a7a3f48acf402541","800","","10.224.78.39","0","1",""
"20200604","B400000055","12002B400000055","1","-784400380","00000000050","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300392","2","3","1","0","1","9.1300000000@c3f5285c8f422240","400","400","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:45","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","225","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","247","","3200","","","","0","0","3656.0000000000@000000000090ac40","400","459","700071.1153976995@4368153b4e5d2541","1000","","10.224.78.39","0","1",""
"20200604","B400000056","12002B400000056","1","-784400380","00000000051","320000074162","320000074162","2","0242309710","32000007416201","CNY","2","300537","2","3","1","0","1","19.6700000000@ec51b81e85ab3340","300","300","0","3","0","3","","0","B4","395917","320000074162","20200604","09:31:50","","","","EasyStrate","10.224.78.39","00-0F-53-3E-51-A0","229","","","a","","0","0","","","EasyStrategy","","SellTwap","twapsell","0","272","","3200","","","","0","0","5904.0000000000@000000000010b740","300","468","705964.2113976995@bc513c6c588b2541","500","","10.224.78.39","0","1",""
